OBJECTID;Perimetro;Area;CantidadConstrucciones;Area_int;X_MAGNAMED;Y_MAGNAMED;CS_TF;EQ_TF;H_TF;PP_TF;PC_TF;PP_TF;TR_TF;UR_TF;ValorM2;ZP_TF;R_TF;C_AvaluoLote;C_AvaluoConstruccion;C_AvaluoTotal
161872;348.5670809;6396.317493;0;6395;839190.7503;1177735.139;1;1;0;1;1;1;0;1;15651;1;1;55545000;0;55545000
297215;292.4999834;4784.297444;0;4784;839169.5125;1177679.718;1;1;0;1;1;1;0;1;15651;1;1;41585000;0;41585000
163930;241.5096745;3311.620193;0;3311;839133.2633;1177629.143;1;1;0;1;1;1;0;1;15651;1;1;28814000;0;28814000
160721;245.3103081;3730.781113;0;3730;839058.4645;1177530.693;1;1;0;1;1;1;0;1;15651;0;1;32444000;0;32444000
299248;286.1157798;4179.67787;0;4179;839074.1701;1177579.614;1;1;0;1;1;1;0;1;15651;1;1;36337000;0;36337000
298368;247.8517673;3306.359625;0;3306;839052.3258;1177631.461;1;1;0;1;1;1;0;1;15651;1;1;292003000;187581000;479584000
299247;307.4479022;3559.044089;0;3558;839062.9402;1177674.207;1;1;0;1;1;1;0;1;15651;1;1;30956000;123268000;154224000
163143;292.835963;3928.629936;0;3928;839083.8212;1177705.417;0;1;0;1;1;1;0;1;15651;1;1;34160000;51774000;85934000
28259;283.6476355;3489.583546;0;3489;839072.2704;1177741.298;1;1;0;1;1;1;0;1;15651;1;1;30354000;0;30354000
28257;245.2894189;3324.056474;0;3324;839108.1549;1177788.431;0;1;0;1;1;1;0;1;15651;1;1;28919000;27356000;56275000
150119;280.9949209;3203.391852;0;3203;839170.423;1177807.942;0;1;0;1;1;1;0;1;15651;1;1;27872000;18359000;46231000
150117;1214.18477;38291.71903;0;38285;839058.1063;1177800.864;1;1;0;1;1;1;0;1;15651;0;1;332053000;176447000;508500000
298764;660.6268316;18285.19908;0;18282;839006.6816;1177497.764;1;1;0;1;1;1;0;1;15651;0;1;149989000;0;149989000
298592;240.9624177;3267.697066;0;3267;839771.8322;1178105.932;1;1;0;1;1;1;0;1;15651;0;1;28432000;77249000;105681000
163879;284.7477289;5028.384667;0;5024;839752.7773;1178029.403;1;1;0;1;1;1;0;1;15651;0;1;42531000;0;42531000
163878;278.2975196;4749.379663;0;4749;839700.4153;1178043.707;1;1;0;1;1;1;1;1;15651;0;1;40201000;0;40201000
298367;262.6533763;3200.516901;0;3200;839653.0957;1178080.186;1;1;0;1;1;1;1;1;15651;0;1;27851000;33704000;61555000
162501;253.1883358;3267.447797;0;3267;839708.0573;1178106.785;1;1;0;1;1;1;1;1;15651;0;1;26880000;0;26880000
299246;262.540437;3267.648572;0;3267;839809.9658;1178107.906;0;1;0;1;1;1;0;1;15651;0;1;28430000;78234000;106664000
298363;247.3200396;3403.261472;0;3403;839912.6295;1177827.126;0;1;0;1;1;1;0;1;15651;1;1;29607000;25911000;55518000
298362;238.9268106;3352.468946;0;3352;839947.0287;1177799.03;0;1;0;1;1;1;0;1;15651;1;1;29168000;108219000;137387000
299245;292.3550371;3402.152737;0;3402;839998.4524;1177787.625;1;1;1;1;1;1;0;1;15651;0;1;29597000;23170000;52767000
298361;250.5328081;3399.220492;0;3399;839998.1218;1177729.43;1;1;1;1;1;1;0;1;15651;0;1;29569000;22083000;51652000
296298;255.1006049;3439.591192;0;3439;839954.5932;1177678.26;1;1;1;1;1;1;0;1;15651;0;1;28294000;0;28294000
298140;115.8333704;800.2703046;0;800;839953.9117;1177721.295;0;1;0;1;1;1;0;1;15651;1;1;7041000;22914000;29955000
160709;231.9257886;3400.224348;0;3400;839914.8659;1177734.831;0;1;0;1;1;1;0;1;15651;1;1;29579000;14969000;44548000
161344;339.124896;3399.774759;0;3399;839861.1011;1177769.724;0;1;0;1;1;1;0;1;15651;1;1;27967000;0;27967000
233996;394.4309212;4855.236767;0;4854;839815.0763;1177676.293;1;1;0;1;1;1;0;1;15651;0;1;428795000;220820000;649615000
233995;302.5640031;4500.022791;0;4499;839851.9567;1177655.756;1;1;0;1;1;1;0;1;15651;0;1;39113000;101261000;140374000
163673;299.3193931;4501.666482;0;4501;839885.2022;1177631.013;1;1;0;1;1;1;0;1;15651;0;1;37000000;0;37000000
307917;300.5217788;4465.720537;0;4465;839923.3551;1177602.179;1;1;1;1;1;1;0;1;15651;0;1;36705000;0;36705000
161680;81.74978291;416.1077156;0;416;840192.7798;1178126.17;0;1;0;1;1;1;0;1;15651;0;1;8433000;0;8433000
298139;483.1313145;4003.667852;0;4003;839497.6616;1178220.785;1;1;0;1;1;1;0;1;15651;0;1;34808000;6811000;41619000
296297;289.1411289;3198.847281;0;3198;839550.4109;1178203.943;1;1;0;1;1;1;0;1;15651;1;1;27833000;6691000;34524000
162499;227.8711712;2819.420647;0;2819;839522.8585;1177766.641;1;1;0;1;1;1;0;1;15651;0;1;23209000;0;23209000
162498;475.3548057;8867.369427;0;8866;839730.6322;1177764.961;1;1;0;1;1;1;0;1;15651;0;1;76975000;19214000;96189000
296296;231.9551774;3340.241616;0;3340;839650.5034;1177805.446;1;1;0;1;1;1;0;1;15651;0;1;27478000;0;27478000
298591;208.7404659;2350.15415;0;2350;840334.1806;1177979.365;0;1;0;1;1;1;0;1;15651;1;1;20477000;55543000;76020000
163380;340.1344354;6527.111731;0;6526;840433.1591;1178220.805;0;1;0;1;1;1;0;1;15651;1;1;55211000;0;55211000
296295;564.5494469;14679.12628;0;14677;840360.0548;1178110.864;0;1;0;1;1;1;0;1;15651;0;1;127363000;13830000;141193000
229409;210.0840379;2531.015369;0;2531;839535.9261;1177343.359;1;1;0;1;1;1;1;1;15651;0;1;22873000;0;22873000
297656;154.9050102;79.98598869;0;80;840101.3963;1178189.068;0;1;0;1;1;1;0;1;15651;0;1;6660000;0;6660000
161674;156.2767342;1335.958211;0;1336;840210.7018;1178220.19;0;1;1;1;1;1;0;1;15651;0;1;13283000;0;13283000
162521;125.3023316;774.6919267;0;775;840223.5183;1178168.461;0;1;1;1;1;1;0;1;15651;0;1;10322000;0;10322000
297655;212.8227822;2563.659911;0;2563;840251.2298;1178138.458;0;1;1;1;1;1;0;1;15651;0;1;22327000;26201000;48528000
297654;119.3230371;708.1884536;0;708;840216.6476;1178130.181;0;1;0;1;1;1;0;1;15651;0;1;6241000;90117000;96358000
296294;164.6229813;1441.074349;0;1441;840193.7239;1178159.226;0;1;1;1;1;1;0;1;15651;0;1;12595000;78279000;90874000
299244;119.3673139;887.1721739;0;887;840167.245;1178127.726;0;1;1;1;1;1;0;1;15651;0;1;10917000;0;10917000
298590;106.9699824;716.1100038;0;716;840191.7548;1178192.264;0;1;0;1;1;1;0;1;15651;0;1;10012000;0;10012000
298589;142.5019896;1117.292953;0;1117;840173.7546;1178221.971;0;1;0;1;1;1;0;1;15651;0;1;15740000;7406000;23146000
296293;322.9608931;5815.038423;0;5814;840138.3762;1178192.363;0;1;1;1;1;1;0;1;15651;0;1;50512000;25925000;76437000
298588;75.02949448;100.3868144;0;100;840146.3478;1178137.365;0;1;1;1;1;1;0;1;15651;0;1;6770000;0;6770000
297653;262.0629905;928.6272614;0;928;840129.093;1178142.963;0;1;1;1;1;1;0;1;15651;0;1;8153000;92304000;100457000
162466;110.0102891;749.7002458;0;750;840144.2411;1178115.743;0;1;1;1;1;1;0;1;15651;0;1;10192000;0;10192000
163870;343.7513529;5220.485138;0;5220;840181.5666;1178065.553;0;1;1;1;1;1;0;1;15651;0;1;25778000;127570000;153348000
296292;108.7883651;762.9191892;0;763;840121.0198;1178002.862;0;1;1;1;1;1;0;1;15651;0;1;6717000;37522000;44239000
163313;63.6926596;218.8644553;0;219;840124.2533;1178026.327;0;1;1;1;1;1;0;1;15651;0;1;7394000;0;7394000
299243;179.0414445;1538.341206;0;1538;840145.7342;1178041.901;0;1;1;1;1;1;0;1;15651;0;1;13439000;49148000;62587000
163882;135.7766183;846.8463137;0;847;840123.51;1178056.196;0;1;0;1;1;1;0;1;15651;0;1;7443000;12124000;19567000
93148;219.3560206;2491.990363;0;2492;840090.4408;1178049.238;0;1;1;1;1;1;0;1;15651;0;1;21706000;18745000;40451000
72491;93.33072981;495.8992244;0;496;840106.9417;1178094.079;0;1;1;1;1;1;0;1;15651;0;1;4401000;10837000;15238000
161685;182.3368547;1238.354253;0;1238;840120.5632;1178081.078;0;1;1;1;1;1;0;1;15651;0;1;10838000;14810000;25648000
72503;305.2565305;3969.504959;0;3969;840087.4788;1178161.725;0;1;1;1;1;1;0;1;15651;0;1;34514000;16152000;50666000
93145;476.9496395;7969.398191;0;7968;840025.1033;1178110.479;0;1;1;1;1;1;0;1;15651;0;1;21934000;47323000;69257000
281981;465.2381619;8989.317611;0;8988;839980.7505;1178101.781;0;1;1;1;1;1;0;1;15651;0;1;78032000;69566000;147598000
299242;132.9558679;803.0774577;0;803;839926.7223;1178160.602;0;1;0;1;1;1;0;1;15651;1;1;7064000;32473000;39537000
163029;108.1008613;676.364697;0;676;839908.7087;1178157.883;0;1;0;1;1;1;0;1;15651;1;1;12580000;31723000;44303000
161517;64.55524551;189.2512599;0;189;839913.6455;1178139.191;0;1;0;1;1;1;0;1;15651;1;1;7237000;0;7237000
298587;144.0801559;1241.429336;0;1241;839925.0315;1178121.217;0;1;0;1;1;1;0;1;15651;1;1;10864000;36142000;47006000
162520;145.6944359;1223.659766;0;1223;839934.9052;1178094.683;0;1;0;1;1;1;0;1;15651;1;1;10711000;38909000;49620000
298586;288.4089985;3728.022438;0;3727;839945.3502;1178044.398;0;1;0;1;1;1;0;1;15651;1;1;32421000;26465000;58886000
93150;257.0535089;3397.583168;0;3397;839990.5323;1177998.154;0;1;1;1;1;1;0;1;15651;0;1;29557000;13174000;42731000
161686;216.8869038;2102.197763;0;2102;839999.5791;1177967.934;0;1;1;1;1;1;0;1;15651;0;1;18325000;36424000;54749000
162519;261.7693461;3915.81082;0;3915;839853.2828;1177860.312;0;1;0;1;1;1;0;1;15651;1;1;34049000;19325000;53374000
161343;300.091106;5639.594029;0;5639;839804.572;1177807.853;0;1;0;1;1;1;0;1;15651;1;1;48992000;90192000;139184000
298775;289.6264885;4180.535338;0;4180;839833.5535;1177926.384;0;1;0;1;1;1;0;1;15651;1;1;34368000;0;34368000
298774;344.1622432;6994.212087;0;6993;839889.765;1178009.222;0;1;0;1;1;1;0;1;15651;1;1;60739000;54448000;115187000
298773;373.5599181;8288.625464;0;8287;839867.7791;1178111.655;0;1;0;1;1;1;0;1;15651;1;1;71961000;113886000;185847000
297652;336.3949229;5706.337438;0;5709;839807.856;1178010.673;1;1;0;1;1;1;0;1;15651;0;1;49601000;137662000;187263000
162518;330.9241098;6161.997636;0;6161;839756.2364;1177948.994;0;1;0;1;1;1;0;1;15651;0;1;53524000;84952000;138476000
162497;357.2198569;6387.631963;0;6387;839732.6325;1177898.224;0;1;0;1;1;1;0;1;15651;0;1;55478000;51635000;107113000
163323;377.4722832;7124.366129;0;7123;839716.3848;1177849.543;1;1;0;1;1;1;0;1;15651;0;1;58499000;0;58499000
298585;159.9035343;1174.261614;0;1174;839489.4156;1177810.201;1;1;0;1;1;1;0;1;15651;0;1;10282000;27042000;37324000
299241;158.0049531;1600.267605;0;1600;839461.3465;1177838.335;1;1;0;1;1;1;0;1;15651;0;1;13976000;29884000;43860000
299240;186.6736424;2274.594909;0;2274;839593.3528;1177819.922;1;1;0;1;1;1;1;1;15651;0;1;19305000;0;19305000
297651;194.8994781;1890.840211;0;1891;839426.9542;1177874.465;1;1;0;1;1;1;0;1;15651;0;1;16494000;9007000;25501000
162683;234.9602047;3200.557504;0;3200;839449.3708;1177915.661;1;1;0;1;1;1;0;1;15651;0;1;27124000;0;27124000
163319;477.9103411;10345.56165;0;10344;839409.7877;1177987.472;1;1;0;1;1;1;0;1;15651;0;1;89791000;103583000;193374000
299239;294.0513388;5097.507788;0;5097;839440.1952;1178052.817;0;1;0;1;1;1;0;1;15651;0;1;44293000;61517000;105810000
298584;1049.582677;55510.0592;0;55501;839569.9969;1177958.9;1;1;0;1;1;1;0;1;15651;0;1;481315000;43011000;524326000
163308;164.4036337;1348.215463;0;1348;839719.9801;1178166.767;1;1;0;1;1;1;0;1;15651;1;1;11784000;355542000;367326000
163307;330.0546913;5880.850358;0;5880;839666.6474;1178165.249;1;1;0;1;1;1;0;1;15651;0;1;21364000;16228000;37592000
298772;347.7045792;6766.972372;0;6766;839599.4637;1178179.701;1;1;0;1;1;1;0;1;15651;0;1;58769000;135580000;194349000
163169;318.0023792;6196.045508;0;6195;839447.6734;1178277.645;1;1;0;1;1;1;0;1;15651;0;1;53814000;118001000;171815000
298771;141.7644205;1165.410009;0;1165;839557.1524;1178135.905;0;1;0;1;1;1;0;1;15651;1;1;10205000;39489000;49694000
163708;142.0571951;961.3669442;0;961;839526.1696;1178133.82;0;1;0;1;1;1;0;1;15651;1;1;8438000;11631000;20069000
161397;114.592598;779.5226538;0;779;839476.0477;1178112.247;0;1;0;1;1;1;0;1;15651;1;1;6860000;37140000;44000000
298770;467.535841;7146.895334;0;7146;839383.9629;1178122.808;1;1;0;1;1;1;0;1;15651;0;1;62060000;13170000;75230000
162682;228.7189937;2600.473634;0;2601;839405.6933;1178094.151;1;1;0;1;1;1;0;1;15651;0;1;22651000;74574000;97225000
298769;124.735943;900.1686195;0;901;839360.4213;1178065.004;1;1;0;1;1;1;0;1;15651;0;1;7913000;10045000;17958000
161398;276.1452241;2790.188408;0;2790;839327.4992;1178014.226;1;1;0;1;1;1;0;1;15651;0;1;24295000;82644000;106939000
161512;150.2086844;881.3329539;0;881;839348.4415;1177982.889;0;1;0;1;1;1;0;1;15651;0;1;10886000;0;10886000
162407;114.8615558;759.5243007;0;759;839365.4834;1177944.048;0;1;0;1;1;1;0;1;15651;0;1;6687000;14652000;21339000
162339;99.13455894;584.2707327;0;584;839391.6586;1177923.371;0;1;0;1;1;1;0;1;15651;0;1;10212000;0;10212000
286141;154.5968153;1282.740155;0;1283;839314.431;1177927.809;0;1;0;1;1;1;0;1;15651;0;1;11222000;20626000;31848000
162553;139.337894;1051.670123;0;1052;839309.6649;1177966.853;0;1;0;1;1;1;0;1;15651;0;1;9221000;23144000;32365000
160820;246.5498988;3125.864583;0;3125;839268.9974;1177971.099;1;1;0;1;1;1;0;1;15651;0;1;27199000;25157000;52356000
160821;180.8485569;1968.630728;0;1968;839248.2492;1177926.697;1;1;0;1;1;1;0;1;15651;1;1;17168000;35781000;52949000
286137;253.8412071;2856.737455;0;2856;839302.4481;1177886.713;0;1;0;1;1;1;0;1;15651;1;1;24869000;136684000;161553000
162113;356.0465191;5976.362998;0;5975;839350.9189;1177871.566;0;1;0;1;1;1;0;1;15651;0;1;51911000;19805000;71716000
258381;287.8150212;3114.88833;0;3114;839391.3986;1177864.824;0;1;0;1;1;1;0;1;15651;0;1;27103000;18082000;45185000
162765;61.9597231;208.4227841;0;208;839420.1283;1177837.771;0;1;0;1;1;1;0;1;15651;1;1;7336000;0;7336000
162637;220.4915928;2800.537117;0;2800;839407.2598;1177796.842;1;1;0;1;1;1;0;1;15651;0;1;24380000;26000000;50380000
163687;190.3035092;1622.666756;0;1622;839448.5555;1177800.607;0;1;0;1;1;1;0;1;15651;1;1;14172000;100725000;114897000
162681;266.8116175;2459.582773;0;2459;839436.4733;1177767.078;1;1;0;1;1;1;0;1;15651;0;1;21424000;20041000;41465000
162678;201.4861505;1942.78211;0;1942;839362.0463;1177749.431;1;1;0;1;1;1;0;1;15651;0;1;16941000;15013000;31954000
161678;156.7922842;1497.22591;0;1497;839360.4953;1177789.845;0;1;0;1;1;1;0;1;15651;1;1;13083000;9935000;23018000
161681;324.1627147;5135.872384;0;5135;839316.2434;1177762.273;1;1;0;1;1;1;0;1;15651;1;1;44628000;154654000;199282000
268168;502.5244562;10402.20906;0;10401;839336.2271;1177655.572;1;1;0;1;1;1;0;1;15651;0;1;90280000;8652000;98932000
163312;112.61123;509.0447159;0;509;839272.0328;1177731.895;1;1;0;1;1;1;1;1;15651;1;1;4269000;0;4269000
163707;297.9969521;5555.844766;0;5555;839275.0119;1177530.295;1;1;0;1;1;1;0;1;15651;0;1;48272000;123608000;171880000
299238;305.002461;5595.42363;0;5595;839337.1639;1177479.801;1;1;0;1;1;1;0;1;15651;1;1;45966000;0;45966000
163693;286.3934322;4217.477944;0;4217;839265.3517;1177418.414;0;1;0;1;1;1;0;1;15651;1;1;34669000;0;34669000
162676;835.6625081;34138.23919;0;34133;839344.0906;1177367.318;1;1;1;1;1;1;0;1;15651;0;1;296047000;451455000;747502000
163706;294.9472945;3257.858943;0;3257;839473.1443;1177468.942;1;1;0;1;1;1;1;1;15651;0;1;28346000;1833000;30179000
298583;402.7632881;8130.575207;0;8129;839473.5887;1177565.06;1;1;0;1;1;1;1;1;15651;0;1;70590000;14501000;85091000
281680;288.603611;4027.784906;0;4027;839424.2114;1177628.929;1;1;0;1;1;1;1;1;15651;0;1;35022000;4518000;39540000
11437;175.4266938;1185.392139;0;1185;839466.0095;1177630.235;1;1;0;1;1;1;1;1;15651;0;1;13007000;0;13007000
11438;311.8561175;2326.611701;0;2326;839525.3366;1177676.162;1;1;0;1;1;1;1;1;15651;0;1;20273000;23617000;43890000
289810;184.7359373;2109.367431;0;2109;839489.4716;1177670.833;1;1;0;1;1;1;1;1;15651;0;1;18389000;61208000;79597000
289811;117.0218848;822.0784822;0;822;839445.4073;1177667.182;1;1;0;1;1;1;1;1;15651;0;1;9803000;0;9803000
297650;449.1817911;4578.17487;0;4578;839458.7716;1177699.128;1;1;0;1;1;1;1;1;15651;0;1;39796000;32944000;72740000
298582;182.9457495;1744.808102;0;1745;839411.7457;1177721.608;1;1;0;1;1;1;1;1;15651;0;1;15230000;30128000;45358000
298581;502.1990559;4530.179697;0;4529;839490.4642;1177735.578;1;1;0;1;1;1;1;1;15651;0;1;39373000;35127000;74500000
298580;198.1475253;2100.342739;0;2100;839579.0208;1177770.962;1;1;0;1;1;1;1;1;15651;0;1;18311000;44092000;62403000
298579;245.1962393;3437.191503;0;3437;839619.1222;1177754.699;1;1;0;1;1;1;1;1;15651;0;1;29899000;29667000;59566000
164014;1550.688248;99590.61703;0;99575;839712.8447;1177543.192;1;1;1;1;1;1;0;1;15651;0;1;122611000;0;122611000
161342;279.8397899;3414.37077;0;3414;839804.6117;1177748.186;0;1;0;1;1;1;0;1;15651;1;1;29703000;520973000;550676000
163688;501.7881316;9453.183559;0;9452;839958.665;1177905.863;0;1;0;1;1;1;0;1;15651;0;1;0;15274000;15274000
161522;118.1417336;682.5092991;0;682;839998.7012;1177890.112;0;1;0;1;1;1;0;1;15651;0;1;6019000;22282000;28301000
162673;333.1175042;6189.172759;0;6188;840024.9848;1177830.77;1;1;1;1;1;1;0;1;15651;0;1;53757000;28885000;82642000
93149;471.7403756;11425.4064;0;11424;840072.5141;1177941.915;0;1;1;1;1;1;0;1;15651;1;1;99155000;49787000;148942000
258709;128.984255;1026.046063;0;1026;840173.6753;1177943.43;0;1;0;1;1;1;0;1;15651;1;1;8997000;29142000;38139000
297649;1088.484507;20865.6855;0;20862;840094.6048;1177835.207;1;1;1;1;1;1;0;1;15651;0;1;180997000;65043000;246040000
299237;958.5255941;14390.89253;0;14389;840247.3442;1178051.879;0;1;1;1;1;1;0;1;15651;1;1;124860000;210909000;335769000
298783;171.5344693;833.4006745;0;833;840244.2815;1177951.995;0;1;0;1;1;1;0;1;15651;1;1;10668000;37267000;47935000
298768;155.6469285;1158.72092;0;1159;840282.1365;1177929.321;0;1;1;1;1;1;0;1;15651;1;1;12345000;0;12345000
163895;128.454855;643.2420972;0;643;840255.1563;1177961.962;0;1;0;1;1;1;0;1;15651;1;1;9627000;0;9627000
298351;163.4574117;1784.154372;0;1784;840284.3406;1177983.379;0;1;1;1;1;1;0;1;15651;0;1;15569000;16925000;32494000
298782;202.0567599;1197.417765;0;1197;840284.9923;1177950.948;0;1;0;1;1;1;0;1;15651;0;1;10483000;59928000;70411000
298767;156.8882764;1556.045077;0;1556;840329.9536;1177923.952;1;1;1;1;1;1;0;1;15651;1;1;227187000;158131000;385318000
255114;281.0700868;3628.761143;0;3628;840372.3579;1177988.404;1;1;0;1;1;1;0;1;15651;1;1;31559000;27218000;58777000
154708;460.7302411;897.4432891;0;897;840698.8601;1178220.514;0;0;0;1;1;1;0;1;15651;1;1;7883000;0;7883000
161370;230.470576;3132.565738;0;3132;840651.3091;1178181.237;0;1;0;1;1;1;0;1;15651;1;1;27260000;0;27260000
161369;191.8069869;2232.758893;0;2232;840603.944;1178163.695;0;1;0;1;1;1;0;1;15651;1;1;19459000;0;19459000
161368;189.3070028;2130.768925;0;2130;840611.4424;1178213.213;0;1;0;1;1;1;0;1;15651;1;1;18575000;0;18575000
154715;341.3983903;5995.959274;0;5995;840655.1871;1178249.101;0;0;0;1;1;1;0;1;15651;1;1;52085000;73775000;125860000
161605;148.2656973;1191.130467;0;1191;840624.4566;1178117.303;0;1;0;1;1;1;0;1;15651;1;1;10429000;133670000;144099000
293989;154.1626233;1282.918593;0;1283;840593.8775;1178122.74;0;1;0;1;1;1;0;1;15651;1;1;10932000;0;10932000
162324;223.5923252;2151.818407;0;2151;840647.5721;1178098.532;0;1;0;1;1;1;0;1;15651;1;1;18757000;20075000;38832000
293996;275.9896769;2644.489528;0;2644;840595.3305;1178084.132;0;1;0;1;1;1;0;1;15651;1;1;23029000;66313000;89342000
154717;371.2462107;5354.509392;0;5354;840570.2984;1178208.337;0;1;0;1;1;1;0;1;15651;1;1;46524000;69523000;116047000
255122;82.15719826;383.0726967;0;383;840714.6106;1178275.626;0;0;0;1;1;1;0;1;15651;1;1;10598000;83592000;94190000
154713;105.2213861;402.4418016;0;402;840706.1408;1178285.618;0;0;0;1;1;1;0;1;15651;1;1;10730000;41261000;51991000
154709;329.752237;6440.941304;0;6440;840673.3056;1178311.819;0;1;0;1;1;1;0;1;15651;1;1;55942000;243506000;299448000
161366;172.5220138;1678.825821;0;1679;840592.798;1178302.335;0;1;0;1;1;1;0;1;15651;1;1;14656000;27183000;41839000
164429;76.1422672;321.5961078;0;322;840501.1396;1178278.439;0;1;0;1;1;1;0;1;15651;1;1;2890000;21139000;24029000
161367;324.6693206;4482.180556;0;4481;840527.6993;1178264.86;0;1;0;1;1;1;0;1;15651;1;1;38962000;74220000;113182000
154718;248.9853036;3458.023449;0;3457;840510.9262;1178218.317;0;1;0;1;1;1;0;1;15651;1;1;30082000;77720000;107802000
161371;272.4602577;3324.725593;0;3324;840524.9816;1178169.085;0;1;0;1;1;1;0;1;15651;1;1;28927000;65607000;94534000
161604;112.4365715;621.4330347;0;621;840480.5622;1178160.266;0;1;0;1;1;1;0;1;15651;1;1;9237000;0;9237000
293995;164.9277778;1693.685172;0;1693;840475.6117;1178130.773;0;1;0;1;1;1;0;1;15651;1;1;14786000;37597000;52383000
293994;239.8198386;2999.136873;0;2999;840458.4646;1178083.466;0;1;0;1;1;1;0;1;15651;1;1;26104000;57727000;83831000
294003;342.4304762;5729.895324;0;5729;840418.6686;1178005.847;1;1;0;1;1;1;0;1;15651;1;1;49780000;138202000;187982000
294002;420.7532775;7811.437431;0;7810;840475.6579;1178009.425;1;1;0;1;1;1;0;1;15651;1;1;67826000;87346000;155172000
293991;412.1878157;7635.391884;0;7634;840530.8663;1178088.857;0;1;0;1;1;1;0;1;15651;1;1;67543000;76072000;143615000
293990;327.1778133;6806.224517;0;6805;840593.5942;1178024.36;0;1;0;1;1;1;0;1;15651;1;1;59109000;107900000;167009000
293993;246.7410498;2158.40146;0;2158;840626.9234;1177977.122;0;1;0;1;1;1;0;1;15651;0;1;18816000;31239000;50055000
309730;177.8390761;1600.584518;0;1600;840866.6284;1177645.639;0;1;0;1;1;1;0;1;15651;0;1;0;0;0
161221;171.6938225;1600.331593;0;1600;840859.4283;1177671.473;0;1;0;1;1;1;0;1;15651;0;1;0;0;0
307796;151.3804605;1400.454738;0;1400;840889.9594;1177606.616;0;1;0;1;1;1;0;1;15651;0;1;11885000;125517000;137402000
307795;210.8011516;1800.132934;0;1800;840858.3259;1177613.166;0;1;0;1;1;1;0;1;15651;1;1;15253000;161407000;176660000
296347;324.4472917;3540.19825;0;3540;840892.9772;1177781.327;0;1;0;1;1;1;0;1;15651;1;1;30794000;83657000;114451000
299077;280.1823207;3060.568477;0;3060;840857.2763;1177795.653;0;1;0;1;1;1;0;1;15651;1;1;25943000;0;25943000
296342;243.5397193;3060.559208;0;3060;840850.1501;1177830.026;0;1;0;1;1;1;0;1;15651;1;1;25943000;0;25943000
299080;686.2540013;1785.838837;0;1786;840871.0046;1177735.293;0;1;0;1;1;1;0;1;15651;1;1;15591000;0;15591000
229406;425.9151913;5306.920368;0;5306;840830.5379;1177718.932;1;1;1;1;1;1;0;1;15651;1;1;46108000;29556000;75664000
296346;203.300798;2109.312096;0;2109;840873.7945;1177573.101;0;1;0;1;1;1;0;1;15651;1;1;17910000;0;17910000
299076;248.2885789;3600.722896;0;3600;840884.2333;1177535.882;1;1;1;1;1;1;0;1;15651;1;1;31318000;125023000;156341000
299324;260.2334893;3200.012722;0;3200;840957.564;1177522.619;0;1;0;1;1;1;0;1;15651;1;1;27850000;90526000;118376000
299075;299.1859433;3200.673959;0;3200;840968.1131;1177562.577;0;1;0;1;1;1;0;1;15651;1;1;27850000;106790000;134640000
296137;270.1668701;3200.492817;0;3200;840954.5346;1177624.272;0;1;0;1;1;1;0;1;15651;1;1;27850000;89682000;117532000
299074;266.5741323;3200.481391;0;3200;840906.9945;1177681.601;0;1;0;1;1;1;0;1;15651;1;1;27850000;68014000;95864000
296136;265.4200867;3670.561206;0;3670;840938.4492;1177710.074;0;1;0;1;1;1;0;1;15651;1;1;31925000;165499000;197424000
161769;185.3247127;1071.424074;0;1071;840693.7374;1178139.911;0;0;0;1;1;1;0;1;15651;1;1;9391000;78562000;87953000
299322;417.7612092;5362.290566;0;5361;840990.8221;1177625.475;0;1;0;1;1;1;0;1;15651;1;1;46589000;179261000;225850000
309860;125.2814965;672.090961;0;670;840929.1425;1177776.756;0;1;0;1;1;1;0;1;15651;1;1;5913000;25982000;31895000
299318;202.179209;1954.478486;0;1954;840850.5493;1177861.334;0;1;0;1;1;1;0;1;15651;0;1;17045000;88456000;105501000
